FIPS,State,County,Life Expectancy,95% CI - Low,95% CI - High,Life Expectancy (Hispanic (all races)),Life Expectancy (Hispanic (all races)) 95% CI - Low,Life Expectancy (Hispanic (all races)) 95% CI - High,Life Expectancy (Non-Hispanic AIAN),Life Expectancy (Non-Hispanic AIAN) 95% CI - Low,Life Expectancy (Non-Hispanic AIAN) 95% CI - High,Life Expectancy (Non-Hispanic Asian),Life Expectancy (Non-Hispanic Asian) 95% CI - Low,Life Expectancy (Non-Hispanic Asian) 95% CI - High,Life Expectancy (Non-Hispanic Black),Life Expectancy (Non-Hispanic Black) 95% CI - Low,Life Expectancy (Non-Hispanic Black) 95% CI - High,Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander),Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Life Expectancy (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Life Expectancy (Non-Hispanic 2+ races),Life Expectancy (Non-Hispanic 2+ races) 95% CI - Low,Life Expectancy (Non-Hispanic 2+ races) 95% CI - High,Life Expectancy (Non-Hispanic White),Life Expectancy (Non-Hispanic White) 95% CI - Low,Life Expectancy (Non-Hispanic White) 95% CI - High,# Deaths,Age-Adjusted Death Rate,95% CI - Low.1,95% CI - High.1,Age-Adjusted Mortality (Hispanic (all races)),Age-Adjusted Mortality (Hispanic (all races)) 95% CI - Low,Age-Adjusted Mortality (Hispanic (all races)) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic AIAN),Age-Adjusted Mortality (Non-Hispanic AIAN) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic AIAN) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Asian),Age-Adjusted Mortality (Non-Hispanic Asian) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Asian) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Black),Age-Adjusted Mortality (Non-Hispanic Black) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Black) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander),Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic 2+ races),Age-Adjusted Mortality (Non-Hispanic 2+ races) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic 2+ races) 95% CI - High,Age-Adjusted Mortality (Non-Hispanic White),Age-Adjusted Mortality (Non-Hispanic White) 95% CI - Low,Age-Adjusted Mortality (Non-Hispanic White) 95% CI - High,# Deaths.1,Child Mortality Rate,95% CI - Low.2,95% CI - High.2,Child Mortality Rate (Hispanic (all races)),Child Mortality Rate (Hispanic (all races)) 95% CI - Low,Child Mortality Rate (Hispanic (all races)) 95% CI - High,Child Mortality Rate (Non-Hispanic AIAN),Child Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Child Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Child Mortality Rate (Non-Hispanic Asian),Child Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Child Mortality Rate (Non-Hispanic Asian) 95% CI - High,Child Mortality Rate (Non-Hispanic Black),Child Mortality Rate (Non-Hispanic Black) 95% CI - Low,Child Mortality Rate (Non-Hispanic Black) 95% CI - High,Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Child Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Child Mortality Rate (Non-Hispanic 2+ races),Child Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Child Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Child Mortality Rate (Non-Hispanic White),Child Mortality Rate (Non-Hispanic White) 95% CI - Low,Child Mortality Rate (Non-Hispanic White) 95% CI - High,# Deaths.2,Infant Mortality Rate,95% CI - Low.3,95% CI - High.3,Infant Mortality Rate (Hispanic (all races)),Infant Mortality Rate (Hispanic (all races)) 95% CI - Low,Infant Mortality Rate (Hispanic (all races)) 95% CI - High,Infant Mortality Rate (Non-Hispanic AIAN),Infant Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Infant Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Infant Mortality Rate (Non-Hispanic Asian),Infant Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Asian) 95% CI - High,Infant Mortality Rate (Non-Hispanic Black),Infant Mortality Rate (Non-Hispanic Black) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Black) 95% CI - High,Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Infant Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Infant Mortality Rate (Non-Hispanic 2+ races),Infant Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Infant Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Infant Mortality Rate (Non-Hispanic White),Infant Mortality Rate (Non-Hispanic White) 95% CI - Low,Infant Mortality Rate (Non-Hispanic White) 95% CI - High,% Frequent Physical Distress,95% CI - Low.4,95% CI - High.4,% Adults with Diabetes,95% CI - Low.5,95% CI - High.5,# HIV Cases,HIV Prevalence Rate,% Adults with Obesity,95% CI - Low.6,95% CI - High.6,% Frequent Mental Distress,95% CI - Low.7,95% CI - High.7,# Deaths.3,Suicide Rate (Age-Adjusted),95% CI - Low.8,95% CI - High.8,Crude Rate,Suicide Rate (Hispanic (all races)),Suicide Rate (Hispanic (all races)) 95% CI - Low,Suicide Rate (Hispanic (all races)) 95% CI - High,Suicide Rate (Non-Hispanic AIAN),Suicide Rate (Non-Hispanic AIAN) 95% CI - Low,Suicide Rate (Non-Hispanic AIAN) 95% CI - High,Suicide Rate (Non-Hispanic Asian),Suicide Rate (Non-Hispanic Asian) 95% CI - Low,Suicide Rate (Non-Hispanic Asian) 95% CI - High,Suicide Rate (Non-Hispanic Black),Suicide Rate (Non-Hispanic Black) 95% CI - Low,Suicide Rate (Non-Hispanic Black) 95% CI - High,Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Suicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Suicide Rate (Non-Hispanic 2+ races),Suicide Rate (Non-Hispanic 2+ races) 95% CI - Low,Suicide Rate (Non-Hispanic 2+ races) 95% CI - High,Suicide Rate (Non-Hispanic White),Suicide Rate (Non-Hispanic White) 95% CI - Low,Suicide Rate (Non-Hispanic White) 95% CI - High,% feeling lonely,95% CI - Low.9,95% CI - High.9,# Limited Access to Healthy Foods,% Limited Access to Healthy Foods,# Food Insecure,% Food Insecure,% Insufficient Sleep,95% CI - Low.10,95% CI - High.10,Teen Birth Rate,95% CI - Low.11,95% CI - High.11,Teen Birth Rate (Hispanic (all races)),Teen Birth Rate (Hispanic (all races)) 95% CI - Low,Teen Birth Rate (Hispanic (all races)) 95% CI - High,Teen Birth Rate (Non-Hispanic AIAN),Teen Birth Rate (Non-Hispanic AIAN) 95% CI - Low,Teen Birth Rate (Non-Hispanic AIAN) 95% CI - High,Teen Birth Rate (Non-Hispanic Asian),Teen Birth Rate (Non-Hispanic Asian) 95% CI - Low,Teen Birth Rate (Non-Hispanic Asian) 95% CI - High,Teen Birth Rate (Non-Hispanic Black),Teen Birth Rate (Non-Hispanic Black) 95% CI - Low,Teen Birth Rate (Non-Hispanic Black) 95% CI - High,Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Teen Birth Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Teen Birth Rate (Non-Hispanic 2+ races),Teen Birth Rate (Non-Hispanic 2+ races) 95% CI - Low,Teen Birth Rate (Non-Hispanic 2+ races) 95% CI - High,Teen Birth Rate (Non-Hispanic White),Teen Birth Rate (Non-Hispanic White) 95% CI - Low,Teen Birth Rate (Non-Hispanic White) 95% CI - High,# Chlamydia Cases,Chlamydia Rate,% Excessive Drinking,95% CI - Low.12,95% CI - High.12,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Driving Deaths with Alcohol Involvement,95% CI - Low.13,95% CI - High.13,# Drug Overdose Deaths,Drug Overdose Mortality Rate,95% CI - Low.14,95% CI - High.14,Drug Overdose Mortality Rate (Hispanic (all races)),Drug Overdose Mortality Rate (Hispanic (all races)) 95% CI - Low,Drug Overdose Mortality Rate (Hispanic (all races)) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic AIAN),Drug Overdose Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic AIAN) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Asian),Drug Overdose Mortality Rate (Non-Hispanic Asian) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Asian) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Black),Drug Overdose Mortality Rate (Non-Hispanic Black) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Black) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic 2+ races),Drug Overdose Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,Drug Overdose Mortality Rate (Non-Hispanic White),Drug Overdose Mortality Rate (Non-Hispanic White) 95% CI - Low,Drug Overdose Mortality Rate (Non-Hispanic White) 95% CI - High,% Adults Reporting Currently Smoking,95% CI - Low.15,95% CI - High.15,% Physically Inactive,95% CI - Low.16,95% CI - High.16,# Uninsured Adults,% Uninsured Adults,95% CI - Low.17,95% CI - High.17,# Uninsured Children,% Uninsured Children,95% CI - Low.18,95% CI - High.18,Other Primary Care Provider Rate,Other Primary Care Provider Ratio,Traffic Volume,# Homeowners,% Homeowners,95% CI - Low.19,95% CI - High.19,# Households with Severe Cost Burden,% Households with Severe Cost Burden,95% CI - Low.20,95% CI - High.20,% with access to parks,Adverse Climate Events,Days above 90F,Weeks in moderate or greater drought,Disaster declarations,% Census Participation,% Voter Turnout,Cohort Size,High School Graduation Rate,Average Grade Performance,Average Grade Performance (AIAN),Average Grade Performance (Asian),Average Grade Performance (Black),Average Grade Performance (Hispanic),Average Grade Performance (White),Average Grade Performance.1,Average Grade Performance (AIAN).1,Average Grade Performance (Asian).1,Average Grade Performance (Black).1,Average Grade Performance (Hispanic).1,Average Grade Performance (White).1,Segregation Index,Spending per Pupil,School Funding Adequacy,% Enrolled in Free or Reduced Lunch,Women's Median Earnings,Men's Median Earnings,Gender Pay Gap,95% CI - Low.21,95% CI - High.21,Median Household Income,95% CI - Low.22,95% CI - High.22,Household Income (AIAN),Household Income (AIAN) 95% CI - Low,Household Income (AIAN) 95% CI - High,Household Income (Asian),Household Income (Asian) 95% CI - Low,Household Income (Asian) 95% CI - High,Household Income (Black),Household Income (Black) 95% CI - Low,Household Income (Black) 95% CI - High,Household Income (Hispanic),Household Income (Hispanic) 95% CI - Low,Household Income (Hispanic) 95% CI - High,Household Income (White),Household Income (White) 95% CI - Low,Household Income (White) 95% CI - High,# Child Care Centers,"Child Care Centers per 1,000 Children",Segregation Index.1,Homicide Rate,95% CI - Low.23,95% CI - High.23,Homicide Rate (Hispanic (all races)),Homicide Rate (Hispanic (all races)) 95% CI - Low,Homicide Rate (Hispanic (all races)) 95% CI - High,Homicide Rate (Non-Hispanic AIAN),Homicide Rate (Non-Hispanic AIAN) 95% CI - Low,Homicide Rate (Non-Hispanic AIAN) 95% CI - High,Homicide Rate (Non-Hispanic Asian),Homicide Rate (Non-Hispanic Asian) 95% CI - Low,Homicide Rate (Non-Hispanic Asian) 95% CI - High,Homicide Rate (Non-Hispanic Black),Homicide Rate (Non-Hispanic Black) 95% CI - Low,Homicide Rate (Non-Hispanic Black) 95% CI - High,Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Homicide Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Homicide Rate (Non-Hispanic 2+ races),Homicide Rate (Non-Hispanic 2+ races) 95% CI - Low,Homicide Rate (Non-Hispanic 2+ races) 95% CI - High,Homicide Rate (Non-Hispanic White),Homicide Rate (Non-Hispanic White) 95% CI - Low,Homicide Rate (Non-Hispanic White) 95% CI - High,# Motor Vehicle Deaths,Motor Vehicle Mortality Rate,95% CI - Low.24,95% CI - High.24,MV Mortality Rate (Hispanic (all races)),MV Mortality Rate (Hispanic (all races)) 95% CI - Low,MV Mortality Rate (Hispanic (all races)) 95% CI - High,MV Mortality Rate (Non-Hispanic AIAN),MV Mortality Rate (Non-Hispanic AIAN) 95% CI - Low,MV Mortality Rate (Non-Hispanic AIAN) 95% CI - High,MV Mortality Rate (Non-Hispanic Asian),MV Mortality Rate (Non-Hispanic Asian) 95% CI - Low,MV Mortality Rate (Non-Hispanic Asian) 95% CI - High,MV Mortality Rate (Non-Hispanic Black),MV Mortality Rate (Non-Hispanic Black) 95% CI - Low,MV Mortality Rate (Non-Hispanic Black) 95% CI - High,MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,MV Mortality Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,MV Mortality Rate (Non-Hispanic 2+ races),MV Mortality Rate (Non-Hispanic 2+ races) 95% CI - Low,MV Mortality Rate (Non-Hispanic 2+ races) 95% CI - High,MV Mortality Rate (Non-Hispanic White),MV Mortality Rate (Non-Hispanic White) 95% CI - Low,MV Mortality Rate (Non-Hispanic White) 95% CI - High,# Firearm Fatalities,Firearm Fatalities Rate,95% CI - Low.25,95% CI - High.25,Firearm Fatalities Rate (Hispanic (all races)),Firearm Fatalities Rate (Hispanic (all races)) 95% CI - Low,Firearm Fatalities Rate (Hispanic (all races)) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic AIAN),Firearm Fatalities Rate (Non-Hispanic AIAN) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic AIAN) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Asian),Firearm Fatalities Rate (Non-Hispanic Asian) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Asian) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Black),Firearm Fatalities Rate (Non-Hispanic Black) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Black) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander),Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic Native Hawaiian and Other Pacific Islander) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic 2+ races),Firearm Fatalities Rate (Non-Hispanic 2+ races) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic 2+ races) 95% CI - High,Firearm Fatalities Rate (Non-Hispanic White),Firearm Fatalities Rate (Non-Hispanic White) 95% CI - Low,Firearm Fatalities Rate (Non-Hispanic White) 95% CI - High,% Disconnected Youth,95% CI - Low.26,95% CI - High.26,% lacking support,95% CI - Low.27,95% CI - High.27,% Below 18 Years of Age,% 65 and Over,% Female,# American Indian or Alaska Native,% American Indian or Alaska Native,# Asian,% Asian,# Hispanic,% Hispanic,# Native Hawaiian or Other Pacific Islander,% Native Hawaiian or Other Pacific Islander,# Non-Hispanic Black,% Non-Hispanic Black,# Non-Hispanic White,% Non-Hispanic White,% with disability,# Not Proficient in English,% Not Proficient in English,95% CI - Low.28,95% CI - High.28,# Children in Single-Parent Households,# Children in Households,% Children in Single-Parent Households,95% CI - Low.29,95% CI - High.29,# Rural Residents,% Rural,Population
1000,Alabama,,73.279289325,73.198972259,73.359606391,,,,,,,,,,,,,,,,,,,,,,102760,568.65846838,565.0228126,572.29412416,,,,,,,,,,,,,,,,,,,,,,3582.0,72.718473131,70.33704197,75.099904292,,,,,,,,,,,,,,,,,,,,,,3059.0,7.4917098928,7.2262204326,7.7571993529,,,,,,,,,,,,,,,,,,,,,,13.1,11.8,14.4,13.5,12.3,14.7,14761,343.8,38.4,36.3,40.5,18.7,17.0,20.5,4085.0,16.145499614,15.636269851,16.654729376,16.454019113,,,,,,,,,,,,,,,,,,,,,,33.4,31.0,35.8,418731.09187,8.7605485297,884270,17.4,41.4,39.2,43.6,23.706832713,23.420917553,23.992747873,,,,,,,,,,,,,,,,,,,,,,31060,612.1,15.225568763,13.619522034,16.983767529,1197,4788,25.0,24.286737513,25.718410019,3929.0,26.131132528,25.314036142,26.948228913,,,,,,,,,,,,,,,,,,,,,,16.2,14.6,18.0,27.8,26.0,29.7,389132,13.290186187,12.694441506,13.885930868,34903,3.0625343847,2.5859386401,3.5391301294,123.38337,810:1,67.328709128,1377062,69.933396137,69.506559209,70.360233065,231540,12.328581127,12.072328177,12.584834077,16.780497261,,,,,,62.63600041,53869.0,88.273663888,2.828865,,,,,,2.648874,,,,,,0.2702923916,11831.51,-5074.497,60.161117981,44141,59026,0.7478229933,0.7364327882,0.7592131983,62248,61411.574468,63084.425532,,,,,,,,,,,,,,,,,5.5092316855,57.708674012,12.732603635,12.356421986,13.108785285,,,,,,,,,,,,,,,,,,,,,,7148,20.679993362,20.200575518,21.159411206,,,,,,,,,,,,,,,,,,,,,,5874.0,23.659953064,23.054886745,24.265019384,,,,,,,,,,,,,,,,,,,,,,7.5718834691,7.0061406148,8.1376263233,9.7,8.3,11.4,22.136577933,18.250324755,51.467778598,38281,0.7493636057,81665,1.5986201734,290444,5.6855401659,6075,0.1189201929,1340160,26.234088185,3274768,64.104698317,33.5,53272,1.1191982245,1.057281604,1.1811148449,344866,1125290,30.646855477,29.977972372,31.315738582,2123399,42.262760488,5108468
1001,Alabama,Autauga,74.800645825,74.06020349,75.541088159,,,,,,,,,,71.085883846,69.26978252,72.901985171,,,,,,,75.285873271,74.4704132,76.101333342,1008,491.52206077,460.33480343,522.70931811,,,,,,,,,,644.7750179,563.70834623,725.84168957,,,,,,,473.23505501,437.95659836,508.51351166,36.0,61.255742726,42.902769129,84.803768061,,,,,,,,,,105.33443684,57.587316803,176.7332866,,,,,,,50.536955148,30.869285118,78.050228434,35.0,7.3808519612,5.1410338259,10.264978357,,,,,,,,,,,,,,,,,,,,,,12.1,10.7,13.6,11.3,9.8,12.9,112,223.6,38.4,31.6,45.7,18.0,16.2,20.0,47.0,15.583026865,11.366366725,20.851315982,16.406661803,,,,,,,,,,,,,,,,,,,,,,34.3,29.4,39.5,7105.6888029,13.020997971,8860,15.1,37.7,31.5,44.4,19.846153846,17.42444141,22.267866282,,,,,,,,,,23.525280899,18.231769566,29.87627515,,,,,,,20.08656087,17.16023714,23.0128846,297,497.0,17.426276615,13.920829169,21.419147428,14,51,27.450980392,20.156323028,35.030076005,19.0,10.857204898,6.5367465896,16.954870354,,,,,,,,,,,,,,,,,,,,,,15.4,13.4,17.4,25.7,21.8,29.9,3703,10.349357183,8.5621231402,12.136591225,385,2.6700880782,1.7168965889,3.6232795676,46.40217,2155:1,46.473848192,16872,74.910091906,71.999075863,77.821107949,2113,9.8233379823,7.5268690829,12.119806882,5.3957996769,2.0,356.0,30.0,3.0,68.8,66.18207817,671.0,83.0,3.146095,,,2.617791,,3.391822,2.94571,,,2.289679,,3.194788,0.0582342997,10270.0,-2319.66,56.216039991,42434,60030,0.7068798934,0.6169700625,0.7967897243,68857,61481.680851,76232.319149,,,,61375.0,12525.12766,110224.87234,53861.0,47329.255319,60392.744681,92728.0,70876.085106,114579.91489,76976.0,69327.829787,84624.170213,19.0,5.7263411694,33.959313559,8.0525631057,5.5079472032,11.367816442,,,,,,,,,,25.217182988,15.403310493,38.945893889,,,,,,,4.104219822,2.1207102724,7.1692460713,71,17.866624391,13.95398188,22.536315577,,,,,,,,,,25.217182988,15.403310493,38.945893889,,,,,,,17.100915925,12.692629415,22.545425732,50.0,17.453895535,12.954617685,23.010785343,,,,,,,,,,20.665426741,10.678127555,36.098341682,,,,,,,17.662446774,12.435992518,24.345356276,,,,24.0,20.8,27.7,23.348579762,16.782672102,51.481555136,299,0.4955089324,790,1.3092042027,2325,3.8530376852,84,0.1392065228,12666,20.990354977,43062,71.363229591,31.1,219,0.3920866529,0.0,0.804629408,3099,13921,22.261331801,17.559107282,26.96355632,23920,40.676813196,60342
1003,Alabama,Baldwin,76.580109234,76.210723907,76.949494561,98.141086404,83.478066032,112.80410678,,,,82.714160386,78.231368835,87.196951938,70.722781952,69.381974099,72.063589805,,,,,,,76.717617874,76.319752333,77.115483415,3944,416.8761308,402.77899065,430.97327095,184.65017629,139.1037829,240.34758537,,,,,,,680.95175175,615.76177388,746.14172962,,,,,,,411.12121911,395.86755865,426.37487958,109.0,50.158297747,40.74188229,59.574713204,,,,,,,,,,99.175043953,62.152472038,150.15220839,,,,,,,45.537617108,35.81822458,57.081797369,89.0,5.389366598,4.3281039205,6.6320793505,,,,,,,,,,,,,,,,,,,,,,12.1,10.7,13.6,10.2,8.9,11.7,359,170.1,36.8,31.4,42.5,18.2,16.4,20.2,221.0,19.20718595,16.554759785,21.859612115,19.113149847,,,,,,,,,,,,,,,,,,,,,,31.6,27.5,35.9,14465.970897,7.936779358,34770,14.9,36.4,31.4,41.7,18.970019847,17.736117097,20.203922598,50.684079602,42.903107943,58.465051261,,,,,,,27.511078287,23.093639401,31.928517173,,,,26.298487837,18.788025274,35.811076242,15.344487916,14.065560477,16.623415355,830,336.8,20.598712566,16.988372445,24.63314139,63,173,36.416184971,32.670239715,40.144128181,226.0,31.607684304,27.486761009,35.728607598,,,,,,,,,,30.133592259,17.85907654,47.624067144,,,,,,,33.811459898,29.137101957,38.485817839,14.7,12.8,16.8,23.8,20.5,27.5,17755,12.705830155,11.037745048,14.373915261,1882,3.5122424604,2.4399020349,4.584582886,91.12174,1097:1,39.068067272,73381,77.535343716,76.106827715,78.963859718,10615,11.55147835,10.051171581,13.051785119,16.572247128,2.0,110.0,71.0,2.0,56.4,65.290948597,2514.0,86.733890215,3.095679,,3.244422,2.434121,,3.285687,2.930823,,3.68793,2.308736,2.290236,3.12398,0.0857224398,11998.99,506.3,52.390279907,46275,64094,0.7219864574,0.6701322803,0.7738406344,74248,68049.87234,80446.12766,62438.0,46349.319149,78526.680851,97841.0,65039.297872,130642.70213,39015.0,32309.297872,45720.702128,65116.0,45855.574468,84376.425532,81134.0,77800.212766,84467.787234,75.0,6.2318238471,42.652639752,3.8669686706,2.9579246271,4.9672830307,,,,,,,,,,16.912137768,10.720844605,25.376510434,,,,,,,2.8973749783,2.0503549776,3.976873528,237,15.024124179,13.111317574,16.936930785,,,,,,,,,,21.323999794,14.281017329,30.624820723,,,,,,,15.173095281,13.064934556,17.281256006,173.0,14.961877482,12.73231774,17.191437224,,,,,,,,,,24.464831804,15.675079363,36.401730473,,,,,,,15.081842398,12.626983873,17.536700922,8.0544576197,4.2841361833,11.824779056,22.5,19.6,25.7,20.950111831,22.059745885,51.284579913,2152,0.8488917466,2919,1.1514474945,14658,5.7820888575,176,0.0694260908,20842,8.2214692296,208555,82.267945264,29.6,1904,0.8369341134,0.5509192931,1.1229489337,10022,51059,19.628273174,17.032801406,22.223744942,87113,37.586455362,253507
1005,Alabama,Barbour,72.708991709,71.558748799,73.859234619,,,,,,,,,,70.533538739,68.808740129,72.258337349,,,,,,,74.200273108,72.632242952,75.768303264,587,629.20654916,575.45386627,682.95923205,,,,,,,,,,732.83483559,645.76355707,819.90611411,,,,,,,570.90365088,498.28205365,643.5252481,16.0,71.707076592,40.986790004,116.44779993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,15.0,18.8,16.0,14.0,18.1,114,536.4,43.8,36.0,52.1,21.1,19.0,23.3,19.0,14.787585791,8.6143136631,23.676357348,15.344111899,,,,,,,,,,,,,,,,,,,,,,35.7,30.6,41.2,2864.6359459,10.433171672,4730,19.0,44.6,37.5,52.1,35.930645498,30.56086087,41.300430126,98.314606742,68.47972585,136.73181845,,,,,,,35.322777101,28.292096442,43.570515056,,,,,,,26.217228464,19.395649946,34.660566395,200,809.5,14.068644196,11.074028305,17.559115253,9,30,30.0,20.331993041,39.892724564,12.0,16.159657415,8.3499307945,28.227669438,,,,,,,,,,,,,,,,,,,,,,21.9,19.1,24.6,34.9,30.0,40.1,1884,15.801392267,13.060966735,18.541817799,155,3.0705229794,1.8790336177,4.2620123411,89.48546,1118:1,34.405649276,6128,67.488986784,63.8902117,71.087761869,892,10.666028937,7.911656384,13.42040149,9.7331800341,2.0,400.0,52.0,4.0,54.5,54.021571649,473.0,75.162790698,2.203485,,,1.924123,,2.91636,1.959501,,,1.701082,,2.473584,0.0356112404,11246.5,-17790.455,69.217589949,34821,45202,0.7703420203,0.59856971,0.9421143305,45298,39618.170213,50977.829787,25625.0,12465.0,38785.0,64196.0,31867.319149,96524.680851,28125.0,25043.808511,31206.191489,38500.0,9318.0425532,67681.957447,65577.0,57253.255319,73900.744681,7.0,5.303030303,22.729419623,13.138277515,8.3285409298,19.713867106,,,,,,,,,,,,,,,,,,,,,,45,25.705325572,18.749640861,34.395748052,,,,,,,,,,33.549809485,22.293604754,48.488815863,,,,,,,17.524095631,9.5805861513,29.402454778,33.0,26.650299614,18.344839995,37.426929134,,,,,,,,,,30.505372335,18.079416975,48.211639948,,,,,,,24.903941938,13.6152168,41.784582898,,,,30.7,26.8,34.9,20.614195648,20.581655481,46.853772626,204,0.8297742526,143,0.581655481,1527,6.2111043319,75,0.3050640635,11428,46.483628229,11005,44.763066911,40.7,378,1.6169739488,0.5235609429,2.7103869546,2680,5160,51.937984496,43.805069393,60.070899599,16627,65.919993657,24585
