FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
18087,IN,LaGrange,78.5,4.9,5.6,88.0,26,13.0,2.0,36,37,10.0,21.0,72513.0,84,91.6,0.5,0.4,4.4,93.8,40119,39.0,,62,16.0,13.0,9.0,11,4,8.9,25,14.0,high,high,Yes,No
18089,IN,Lake,75.7,4.3,4.7,87.0,61,25.0,10.0,34,40,256.0,980.0,59158.0,70,4.0,23.3,1.7,20.0,53.3,487536,323.0,456.0,82,23.0,549.0,16.0,15,2,10.9,21,9.0,high,low,No,No
18091,IN,LaPorte,75.4,4.5,5.1,92.0,52,18.0,8.0,34,39,42.0,121.0,63999.0,73,35.6,11.4,0.7,7.1,78.3,109663,90.0,96.0,82,31.0,82.0,26.0,13,1,7.6,25,9.0,high,high,No,No
18093,IN,Lawrence,76.2,4.5,5.3,88.0,57,15.0,3.0,33,37,16.0,36.0,63904.0,80,58.4,0.5,0.7,1.8,95.5,45496,55.0,29.0,79,30.0,24.0,17.0,10,0,9.3,23,,high,high,No,No
18095,IN,Madison,75.1,4.6,5.2,90.0,55,16.0,15.0,35,40,62.0,183.0,51718.0,69,23.1,8.3,0.6,4.5,84.4,129681,125.0,141.0,81,31.0,97.0,32.0,13,1,8.9,24,5.0,low,low,No,No
18097,IN,Marion,75.0,4.4,4.9,79.0,63,19.0,12.0,34,39,790.0,3135.0,56185.0,55,0.6,28.7,4.0,11.0,53.3,966183,843.0,1312.0,83,31.0,1230.0,20.0,17,3,11.1,19,8.0,high,low,No,No
18099,IN,Marshall,78.0,4.5,5.1,93.0,51,12.0,5.0,34,38,23.0,53.0,57657.0,75,63.3,0.6,0.7,10.6,86.7,46108,50.0,25.0,73,22.0,24.0,19.0,13,2,9.0,22,5.0,high,low,Yes,No
18101,IN,Martin,76.4,4.4,5.2,85.0,57,14.0,3.0,32,37,2.0,2.0,46486.0,79,72.3,0.2,0.5,1.3,96.7,10079,12.0,,76,27.0,,14.0,9,0,9.5,23,,low,low,Yes,No
18103,IN,Miami,76.4,4.7,5.3,98.0,47,19.0,10.0,33,38,7.0,21.0,54439.0,72,46.5,4.8,0.5,3.6,88.1,35328,34.0,20.0,79,26.0,18.0,15.0,11,1,8.8,24,6.0,low,low,No,No
18105,IN,Monroe,79.5,4.2,4.9,94.0,78,14.0,5.0,27,35,89.0,413.0,61808.0,55,21.2,3.6,6.9,3.7,83.0,148219,66.0,96.0,88,6.0,62.0,11.0,21,1,9.5,19,2.0,high,high,No,No
18107,IN,Montgomery,77.2,4.4,5.1,98.0,59,14.0,4.0,34,36,15.0,39.0,58867.0,74,52.8,1.0,0.9,5.1,91.4,38365,36.0,33.0,85,36.0,29.0,6.0,9,1,9.2,23,8.0,high,low,No,No
18109,IN,Morgan,76.1,4.3,5.1,93.0,55,11.0,6.0,32,39,30.0,48.0,67004.0,79,49.1,0.6,0.7,1.8,95.5,70707,81.0,71.0,87,20.0,54.0,15.0,10,0,9.9,21,6.0,high,high,No,No
18111,IN,Newton,75.9,4.5,5.2,83.0,51,15.0,5.0,32,38,1.0,1.0,59246.0,81,100.0,0.9,0.5,7.3,90.0,13907,22.0,14.0,86,22.0,,16.0,8,1,9.1,23,,high,low,Yes,No
18113,IN,Noble,76.6,4.4,5.0,93.0,46,13.0,4.0,33,37,13.0,47.0,62173.0,76,68.0,0.9,0.5,10.5,86.7,47832,50.0,14.0,81,29.0,33.0,16.0,9,2,9.0,22,5.0,high,high,Yes,No
18115,IN,Ohio,79.2,4.2,5.1,,72,15.0,,30,36,1.0,,63210.0,76,100.0,0.7,0.3,1.9,95.6,5892,,,78,25.0,,,9,0,9.4,22,,high,high,Yes,No
18117,IN,Orange,75.0,4.9,5.5,93.0,46,19.0,0.0,36,38,9.0,13.0,52029.0,75,83.5,1.6,0.5,1.8,94.4,19651,24.0,,76,35.0,13.0,19.0,11,0,9.3,25,,low,low,Yes,No
18119,IN,Owen,75.0,4.8,5.5,93.0,50,17.0,0.0,35,37,2.0,19.0,53893.0,78,100.0,0.5,0.6,1.3,95.9,20833,37.0,12.0,79,28.0,20.0,33.0,12,0,9.4,24,,low,low,Yes,No
18121,IN,Parke,79.4,4.7,5.5,83.0,45,21.0,6.0,35,38,4.0,10.0,54125.0,79,75.0,2.7,0.2,1.6,94.3,16871,22.0,,72,21.0,10.0,,12,1,9.0,24,,low,low,Yes,No
18123,IN,Perry,77.6,4.3,5.1,90.0,57,13.0,7.0,32,37,9.0,14.0,44011.0,75,55.0,3.0,0.8,1.5,93.5,19154,24.0,,78,37.0,11.0,,9,0,9.5,23,,low,low,No,No
18125,IN,Pike,76.4,4.5,5.3,93.0,54,11.0,1.0,33,37,2.0,5.0,58220.0,84,100.0,0.6,0.5,1.6,95.9,12378,12.0,,71,30.0,10.0,,5,0,9.6,23,,high,low,Yes,No
18127,IN,Porter,77.9,3.9,4.6,91.0,69,10.0,8.0,30,34,104.0,326.0,78732.0,75,20.8,4.2,1.5,10.7,82.0,170980,131.0,121.0,86,12.0,96.0,18.0,12,1,8.1,18,5.0,high,high,No,No
18129,IN,Posey,79.0,4.0,4.9,98.0,71,10.0,8.0,29,37,8.0,4.0,63801.0,81,66.8,1.0,0.6,1.3,95.7,25275,27.0,,85,16.0,18.0,16.0,8,0,9.6,21,,high,high,Yes,No
18131,IN,Pulaski,74.2,4.6,5.3,95.0,59,16.0,4.0,33,37,5.0,8.0,52609.0,74,80.9,0.9,0.7,3.5,93.3,12388,21.0,13.0,81,23.0,13.0,16.0,11,0,8.8,24,,low,low,Yes,No
18133,IN,Putnam,77.7,4.2,5.0,95.0,50,13.0,4.0,32,38,12.0,32.0,66613.0,74,64.8,3.7,1.3,2.1,91.2,37469,41.0,17.0,83,16.0,29.0,,11,1,9.4,22,,high,high,Yes,No
18135,IN,Randolph,75.1,4.6,5.3,91.0,56,19.0,8.0,35,38,5.0,9.0,67178.0,79,61.9,0.7,0.4,3.9,93.5,24191,35.0,28.0,77,29.0,11.0,10.0,11,1,9.4,24,,high,high,Yes,No
18137,IN,Ripley,76.6,4.3,5.2,93.0,56,12.0,1.0,33,36,1.0,18.0,58849.0,76,83.2,0.5,0.8,1.9,95.5,28448,33.0,24.0,79,27.0,20.0,,12,0,9.3,22,,high,low,Yes,No
18139,IN,Rush,76.6,4.6,5.4,93.0,49,13.0,4.0,34,38,6.0,16.0,67318.0,69,61.2,1.0,0.4,1.8,95.4,16649,19.0,10.0,74,29.0,10.0,27.0,13,1,9.2,24,17.0,high,high,Yes,No
18141,IN,St. Joseph,76.3,4.3,4.9,85.0,66,16.0,8.0,30,36,256.0,663.0,60070.0,68,9.0,13.3,2.7,9.4,71.4,271484,189.0,189.0,81,24.0,204.0,19.0,13,1,9.8,20,5.0,high,high,No,No
18143,IN,Scott,71.5,4.9,5.5,84.0,48,18.0,10.0,35,39,10.0,15.0,59286.0,67,52.7,0.5,1.0,2.5,94.8,23788,44.0,42.0,73,43.0,17.0,16.0,13,0,9.1,26,,high,high,No,No
18145,IN,Shelby,76.1,4.3,5.1,89.0,54,12.0,5.0,32,37,16.0,47.0,59252.0,73,52.0,1.3,0.8,4.9,91.6,44871,54.0,41.0,80,24.0,27.0,27.0,10,0,9.5,22,12.0,high,low,No,No
18147,IN,Spencer,78.0,4.3,5.1,98.0,62,9.0,0.0,31,39,7.0,6.0,66667.0,80,100.0,0.8,0.3,3.2,94.4,20225,17.0,,74,22.0,13.0,13.0,7,0,8.5,22,,high,high,Yes,No
18149,IN,Starke,73.8,4.8,5.4,90.0,47,20.0,1.0,35,38,4.0,8.0,51996.0,82,82.4,0.4,0.3,4.4,93.5,23049,44.0,32.0,75,32.0,20.0,6.0,9,0,8.9,24,,low,low,Yes,No
18151,IN,Steuben,79.3,4.1,5.0,81.0,58,13.0,11.0,31,38,9.0,29.0,62273.0,79,67.2,0.8,0.7,3.9,93.3,34831,42.0,,81,26.0,23.0,10.0,9,1,8.8,22,11.0,high,high,Yes,No
18153,IN,Sullivan,76.1,4.6,5.3,92.0,48,18.0,5.0,34,40,9.0,11.0,45227.0,76,79.0,4.8,0.3,1.8,91.4,20578,19.0,,74,34.0,12.0,34.0,13,0,8.9,25,,low,low,Yes,No
18155,IN,Switzerland,75.8,5.0,5.6,98.0,36,21.0,3.0,36,39,,3.0,55618.0,78,100.0,1.1,0.3,2.0,95.5,10724,21.0,,70,30.0,,,15,0,9.3,26,,high,low,Yes,No
18157,IN,Tippecanoe,79.4,4.2,4.7,85.0,72,15.0,17.0,30,39,135.0,305.0,52806.0,55,14.5,5.9,8.3,8.9,74.8,196115,83.0,120.0,86,13.0,92.0,25.0,17,1,8.6,18,2.0,low,low,No,No
18159,IN,Tipton,77.0,4.1,4.9,94.0,58,9.0,7.0,30,36,5.0,10.0,76368.0,82,61.6,0.6,0.9,3.1,94.4,15227,21.0,,83,20.0,19.0,9.0,8,1,8.9,21,,high,high,Yes,No
