FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
27053,MN,Hennepin,80.6,2.9,3.5,80.0,82,11.0,4.0,16,28,1551.0,5902.0,81772.0,63,2.2,13.7,7.6,7.0,68.1,1268408,387.0,752.0,89,12.0,474.0,21.0,16,3,8.7,13,4.0,high,high,No,No
27055,MN,Houston,81.5,3.2,4.0,70.0,73,7.0,3.0,21,30,10.0,5.0,61117.0,81,57.4,0.7,0.9,1.4,95.3,18632,12.0,,83,8.0,,21.0,9,1,8.5,18,,high,high,No,No
27057,MN,Hubbard,79.7,3.5,4.2,80.0,65,14.0,6.0,24,28,13.0,28.0,62750.0,82,83.4,0.4,0.6,2.5,92.4,21783,17.0,,82,22.0,11.0,44.0,13,1,6.9,19,,high,high,Yes,No
27059,MN,Isanti,79.6,3.3,4.1,84.0,63,8.0,8.0,22,31,27.0,70.0,73401.0,84,62.3,0.9,1.4,2.3,92.8,41429,36.0,18.0,86,10.0,17.0,17.0,12,0,7.2,19,,high,high,Yes,No
27061,MN,Itasca,78.8,3.5,4.3,89.0,71,13.0,9.0,21,30,41.0,135.0,59365.0,82,79.4,0.5,0.4,1.7,91.5,45268,34.0,26.0,81,19.0,28.0,46.0,14,0,6.8,21,,high,high,Yes,No
27063,MN,Jackson,81.5,3.4,4.1,92.0,71,11.0,5.0,22,30,1.0,9.0,62766.0,83,69.1,1.0,1.7,4.2,91.3,9768,,,82,12.0,,38.0,9,1,7.1,19,,high,high,Yes,No
27065,MN,Kanabec,79.4,3.7,4.4,85.0,61,11.0,4.0,24,33,16.0,24.0,62422.0,83,77.4,0.6,0.7,1.7,94.5,16416,24.0,,79,17.0,,25.0,14,0,6.4,22,,high,high,Yes,No
27067,MN,Kandiyohi,80.5,3.6,4.1,76.0,66,11.0,13.0,23,30,40.0,182.0,65344.0,74,44.5,6.3,1.2,12.9,78.2,43130,33.0,,83,22.0,11.0,26.0,13,3,7.0,18,,high,high,No,No
27069,MN,Kittson,77.4,3.4,4.1,,65,12.0,8.0,23,30,,,51016.0,79,100.0,0.9,0.7,2.4,94.7,4214,,,76,,,,7,0,7.1,19,,low,low,Yes,No
27071,MN,Koochiching,78.7,3.8,4.4,92.0,68,15.0,14.0,24,32,4.0,20.0,56870.0,79,47.0,0.7,0.6,1.4,93.1,12059,15.0,,80,11.0,,25.0,10,0,6.3,20,,high,high,No,No
27073,MN,Lac qui Parle,81.2,3.4,4.2,,68,12.0,3.0,23,29,6.0,1.0,65446.0,83,100.0,0.6,0.9,2.6,94.3,6527,,,81,,,,8,1,6.7,19,,high,high,Yes,No
27075,MN,Lake,80.3,3.2,4.0,88.0,75,9.0,3.0,21,30,10.0,12.0,63741.0,84,67.0,0.5,0.6,1.5,95.1,10639,,,82,19.0,,16.0,10,0,3.5,18,,high,high,Yes,No
27077,MN,Lake of the Woods,79.0,3.6,4.3,,67,10.0,9.0,23,30,2.0,1.0,57302.0,86,100.0,0.6,1.7,1.9,92.4,3754,,,62,16.0,,33.0,12,0,6.7,20,,high,high,Yes,No
27079,MN,Le Sueur,80.9,3.3,4.0,93.0,65,6.0,1.0,23,30,4.0,12.0,78559.0,81,62.2,0.7,0.7,6.7,90.4,28741,18.0,,86,12.0,10.0,18.0,10,1,8.1,17,,high,high,Yes,No
27081,MN,Lincoln,79.2,3.5,4.2,,69,9.0,3.0,23,31,3.0,1.0,57252.0,79,100.0,0.3,0.6,2.2,95.5,5568,,,78,15.0,,8.0,9,0,6.1,20,,high,high,Yes,No
27083,MN,Lyon,80.3,3.5,4.1,85.0,75,10.0,15.0,23,32,17.0,50.0,63255.0,69,47.9,3.2,5.2,7.5,82.6,25271,21.0,,86,14.0,12.0,15.0,13,2,6.1,19,,high,high,No,No
27085,MN,McLeod,80.6,3.5,4.1,90.0,71,7.0,12.0,22,31,33.0,82.0,76095.0,76,46.6,0.8,0.8,7.0,89.9,35710,22.0,10.0,84,13.0,11.0,27.0,9,0,7.1,19,,high,high,No,No
27087,MN,Mahnomen,71.0,5.1,5.3,,56,24.0,17.0,30,35,1.0,,48951.0,69,100.0,0.5,0.1,4.8,44.7,5473,12.0,11.0,76,51.0,,79.0,14,0,6.5,30,12.0,low,low,Yes,No
27089,MN,Marshall,81.9,3.4,4.1,,63,9.0,16.0,23,31,1.0,,62240.0,83,100.0,0.5,0.4,4.7,93.0,9321,17.0,,81,10.0,,7.0,8,1,7.2,19,,high,high,Yes,No
27091,MN,Martin,80.9,3.6,4.2,85.0,71,13.0,8.0,23,31,16.0,21.0,58578.0,73,54.0,0.6,0.7,5.5,91.8,19484,11.0,,82,21.0,,29.0,11,0,7.6,20,,high,high,No,No
27093,MN,Meeker,80.7,3.4,4.1,94.0,64,7.0,8.0,22,29,13.0,14.0,66861.0,81,65.5,0.6,0.4,4.2,93.6,23341,19.0,,83,14.0,12.0,10.0,11,0,6.9,19,,high,high,Yes,No
27095,MN,Mille Lacs,75.6,3.8,4.5,84.0,57,12.0,3.0,23,32,19.0,64.0,55547.0,76,70.8,0.6,0.7,2.7,88.4,26146,33.0,22.0,81,25.0,20.0,58.0,14,0,6.8,22,6.0,high,high,Yes,No
27097,MN,Morrison,79.3,3.6,4.3,90.0,64,12.0,9.0,23,30,17.0,38.0,62618.0,79,72.8,0.8,0.4,1.8,95.6,33187,37.0,15.0,79,14.0,15.0,19.0,12,0,6.7,19,,high,high,Yes,No
27099,MN,Mower,79.9,3.7,4.1,80.0,60,11.0,6.0,26,32,14.0,47.0,61565.0,72,35.9,3.9,5.6,12.3,76.1,40150,18.0,20.0,82,24.0,14.0,36.0,11,6,8.5,19,7.0,high,high,No,No
