FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
48463,TX,Uvalde,76.0,4.6,4.4,85.0,54,31.0,25.0,37,37,10.0,15.0,49275.0,69,31.4,0.7,1.2,72.5,25.1,26742,34.0,,70,46.0,15.0,29.0,15,8,8.7,17,11.0,low,low,No,Yes
48465,TX,Val Verde,76.8,4.8,4.4,86.0,59,24.0,22.0,39,38,17.0,26.0,54346.0,65,10.2,1.4,0.9,82.4,14.5,49028,39.0,,67,56.0,23.0,22.0,17,12,8.7,17,9.0,low,high,No,Yes
48467,TX,Van Zandt,76.1,4.4,5.0,95.0,55,18.0,11.0,30,36,7.0,20.0,57891.0,79,75.0,2.7,0.5,12.1,82.5,57533,110.0,14.0,77,29.0,50.0,5.0,13,1,9.5,21,12.0,high,high,Yes,No
48469,TX,Victoria,77.3,4.2,4.4,89.0,56,24.0,9.0,32,36,69.0,152.0,53583.0,67,26.6,5.8,1.4,48.3,43.2,91936,124.0,20.0,73,37.0,79.0,39.0,16,3,9.7,18,9.0,low,high,No,Yes
48471,TX,Walker,78.1,4.4,4.6,81.0,48,21.0,6.0,33,40,21.0,47.0,43002.0,52,45.6,22.8,1.2,18.2,56.2,72164,75.0,21.0,83,16.0,28.0,26.0,22,3,9.9,20,17.0,low,low,No,No
48473,TX,Waller,78.7,4.3,4.6,96.0,58,17.0,11.0,33,38,8.0,14.0,69460.0,69,61.6,22.9,1.6,31.5,42.3,57452,63.0,15.0,79,18.0,30.0,6.0,20,6,10.2,18,,high,high,Yes,Yes
48475,TX,Ward,74.8,4.4,4.4,96.0,48,14.0,3.0,35,37,2.0,2.0,57257.0,75,27.9,4.2,0.7,55.6,37.8,12097,33.0,,77,46.0,,35.0,12,4,7.5,17,,high,high,No,Yes
48477,TX,Washington,79.0,4.1,4.6,92.0,58,18.0,7.0,30,37,20.0,26.0,62667.0,74,53.5,16.6,1.7,17.0,63.5,35771,54.0,10.0,77,20.0,18.0,16.0,15,3,9.6,18,,high,high,No,No
48479,TX,Webb,78.5,5.0,4.5,94.0,49,30.0,10.0,39,38,84.0,109.0,56588.0,63,2.6,0.4,0.6,95.4,3.6,277681,182.0,102.0,72,52.0,81.0,33.0,27,20,10.4,17,8.0,high,high,No,Yes
48481,TX,Wharton,76.4,4.6,4.7,94.0,53,21.0,5.0,35,38,15.0,21.0,55887.0,66,49.9,12.5,0.6,42.9,43.2,41685,56.0,21.0,77,43.0,31.0,25.0,18,5,9.6,18,,high,high,No,Yes
48483,TX,Wheeler,74.5,4.5,4.9,,57,20.0,3.0,33,37,2.0,3.0,49838.0,70,100.0,2.6,0.9,25.7,69.1,4946,12.0,,77,28.0,,,16,5,6.9,20,,low,low,Yes,No
48485,TX,Wichita,75.2,4.3,4.7,97.0,59,21.0,11.0,30,39,111.0,230.0,54659.0,61,10.7,10.4,2.2,20.2,64.1,133205,122.0,54.0,81,36.0,87.0,42.0,17,1,8.5,19,8.0,low,high,No,No
48487,TX,Wilbarger,74.0,4.9,5.0,92.0,52,21.0,16.0,37,39,4.0,18.0,51774.0,59,21.9,7.5,3.7,30.3,55.5,12552,20.0,,70,46.0,10.0,24.0,14,3,7.7,21,,low,low,No,No
48489,TX,Willacy,75.7,5.5,4.7,92.0,36,34.0,26.0,45,39,7.0,6.0,40190.0,67,34.6,2.0,0.9,88.4,8.5,21161,29.0,,67,40.0,,23.0,18,8,10.8,20,,low,low,No,Yes
48491,TX,Williamson,81.6,3.2,3.9,95.0,76,6.0,9.0,24,34,406.0,842.0,91507.0,68,12.0,6.8,8.6,24.9,57.1,617855,325.0,121.0,94,12.0,271.0,12.0,12,3,10.1,12,7.0,high,high,No,No
48493,TX,Wilson,79.2,3.8,4.2,95.0,59,12.0,2.0,29,36,22.0,20.0,74529.0,87,85.9,1.6,0.7,40.6,55.9,52023,72.0,13.0,86,18.0,60.0,14.0,13,2,9.5,15,10.0,high,high,Yes,No
48495,TX,Winkler,72.5,4.5,4.5,96.0,44,17.0,1.0,36,37,2.0,,77960.0,81,18.1,2.2,0.8,62.5,33.3,7887,33.0,,79,43.0,12.0,23.0,14,12,7.5,18,,high,high,No,Yes
48497,TX,Wise,76.4,4.1,4.7,94.0,57,12.0,3.0,30,36,28.0,27.0,71636.0,80,72.1,1.4,0.6,20.2,75.6,71084,115.0,25.0,82,24.0,53.0,11.0,14,4,9.5,18,11.0,high,high,Yes,No
48499,TX,Wood,76.2,4.3,4.9,97.0,48,21.0,9.0,30,37,19.0,16.0,61886.0,81,74.2,5.1,0.6,10.7,81.7,46291,92.0,12.0,80,29.0,35.0,17.0,15,2,9.6,20,,high,high,Yes,No
48501,TX,Yoakum,75.6,4.5,4.4,96.0,47,15.0,5.0,36,36,3.0,2.0,67132.0,77,37.3,1.0,0.7,68.3,28.9,8702,28.0,,84,43.0,,,13,11,7.4,18,,high,high,No,Yes
48503,TX,Young,74.0,4.3,4.8,96.0,63,22.0,14.0,31,37,16.0,11.0,54569.0,74,33.6,1.4,0.8,19.2,76.9,17904,32.0,,80,40.0,17.0,12.0,11,2,8.0,19,,low,high,No,No
48505,TX,Zapata,77.8,5.5,4.8,92.0,40,40.0,8.0,44,39,1.0,,39876.0,70,23.5,0.3,0.2,95.0,4.3,14172,11.0,,62,61.0,,51.0,25,22,10.2,19,,low,low,No,Yes
48507,TX,Zavala,73.9,5.8,4.9,89.0,50,39.0,23.0,46,39,1.0,6.0,34898.0,74,38.0,0.6,0.3,93.8,5.1,11840,19.0,,62,50.0,,9.0,17,6,9.1,20,,low,low,No,Yes
