FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
08091,CO,Ouray,85.7,3.0,3.8,,85,8.0,1.0,15,30,6.0,11.0,74492.0,72,100.0,0.1,0.8,6.9,90.1,5001,,,88,,,,21,0,4.7,13,,high,high,Yes,No
08093,CO,Park,85.6,3.3,4.2,87.0,72,11.0,11.0,18,29,5.0,20.0,77598.0,91,100.0,0.9,0.9,6.9,88.7,18955,14.0,12.0,90,7.0,37.0,12.0,12,0,5.3,16,,high,high,Yes,No
08095,CO,Phillips,77.5,3.9,4.4,,54,15.0,2.0,22,31,5.0,4.0,57385.0,72,100.0,0.7,0.6,22.7,74.6,4367,,,75,29.0,,14.0,13,6,5.7,17,,high,low,Yes,No
08097,CO,Pitkin,92.5,2.7,3.5,93.0,82,5.0,2.0,15,28,15.0,69.0,93634.0,67,44.2,0.9,2.1,11.0,84.5,17894,,,93,5.0,11.0,15.0,15,1,4.9,11,,high,high,No,No
08099,CO,Prowers,76.2,4.2,4.4,92.0,58,22.0,13.0,26,32,5.0,27.0,47463.0,63,37.9,0.8,0.6,39.0,57.5,12106,11.0,,83,32.0,,13.0,15,4,6.1,17,,low,low,No,No
08101,CO,Pueblo,75.1,4.0,4.2,86.0,61,18.0,17.0,24,36,118.0,944.0,50885.0,65,14.2,1.8,1.2,43.4,51.4,169823,198.0,175.0,80,27.0,192.0,14.0,17,1,6.1,18,13.0,low,low,No,No
08103,CO,Rio Blanco,79.5,3.8,4.5,,68,11.0,2.0,20,33,10.0,17.0,64039.0,74,100.0,1.1,0.7,10.8,84.1,6342,,,87,13.0,,19.0,11,2,8.5,17,,high,high,Yes,No
08105,CO,Rio Grande,76.0,4.1,4.2,86.0,64,20.0,5.0,25,32,11.0,3.0,51416.0,69,62.5,0.7,0.7,44.2,51.8,11296,16.0,16.0,66,29.0,11.0,9.0,17,3,5.4,16,,low,low,Yes,No
08107,CO,Routt,84.1,3.1,3.9,92.0,79,6.0,2.0,16,29,33.0,81.0,82330.0,75,45.2,1.1,0.9,6.9,89.5,25560,19.0,,91,7.0,12.0,12.0,16,1,5.4,14,,high,high,No,No
08109,CO,Saguache,78.8,4.3,4.5,,40,29.0,16.0,26,33,1.0,8.0,56012.0,73,100.0,0.8,0.9,35.5,59.2,6938,12.0,,73,29.0,,13.0,21,3,5.1,17,,high,low,Yes,No
08111,CO,San Juan,,3.4,4.0,,76,17.0,29.0,18,31,1.0,1.0,54387.0,56,100.0,0.3,0.8,12.8,83.2,748,,,78,,,,17,5,5.1,15,,low,low,Yes,No
08113,CO,San Miguel,93.6,3.0,3.7,96.0,78,8.0,2.0,16,28,7.0,23.0,77099.0,60,100.0,0.5,1.0,11.7,84.8,8105,,,83,,,14.0,27,2,5.2,12,,high,high,Yes,No
08115,CO,Sedgwick,76.8,4.3,4.7,83.0,75,22.0,5.0,24,32,1.0,,43354.0,68,100.0,0.8,1.4,17.1,79.0,2260,,,79,,,0.0,14,1,5.5,19,,low,low,Yes,No
08117,CO,Summit,93.5,3.0,3.7,95.0,71,6.0,1.0,16,30,21.0,103.0,91079.0,69,19.5,1.2,1.4,15.0,80.9,30631,12.0,,89,12.0,15.0,13.0,22,3,4.9,13,,high,high,No,No
08119,CO,Teller,81.5,3.2,4.1,81.0,72,12.0,3.0,16,31,12.0,51.0,62845.0,81,62.6,0.9,1.1,8.0,87.0,25529,16.0,13.0,90,13.0,33.0,11.0,14,0,5.5,14,,high,low,Yes,No
08121,CO,Washington,76.7,3.9,4.6,,64,18.0,14.0,22,33,3.0,2.0,59174.0,70,100.0,1.2,0.5,11.1,85.6,4875,16.0,,82,19.0,,20.0,12,1,5.8,18,,high,low,Yes,No
08123,CO,Weld,80.3,3.6,4.1,85.0,62,10.0,6.0,21,32,185.0,885.0,77937.0,75,20.5,1.2,1.9,30.2,64.6,333983,349.0,139.0,88,21.0,197.0,16.0,14,4,9.6,15,6.0,high,high,No,No
08125,CO,Yuma,79.7,4.0,4.4,88.0,60,16.0,6.0,23,33,5.0,10.0,82124.0,70,64.9,0.5,0.6,25.3,72.5,10047,17.0,,79,25.0,,8.0,13,8,5.7,17,,high,high,Yes,No
