FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
37163,NC,Sampson,76.0,4.6,4.8,81.0,52,28.0,3.0,33,37,27.0,26.0,45387.0,72,85.0,24.9,0.6,21.0,50.1,63382,127.0,38.0,72,40.0,33.0,,18,5,7.5,22,,low,low,Yes,No
37165,NC,Scotland,73.1,5.1,5.3,81.0,48,46.0,10.0,34,41,19.0,67.0,33531.0,60,48.4,38.6,1.0,3.5,42.2,34637,60.0,23.0,68,44.0,44.0,,21,0,7.5,27,9.0,low,low,No,No
37167,NC,Stanly,75.3,4.1,4.8,92.0,59,19.0,2.0,28,36,23.0,142.0,53769.0,75,67.7,11.1,2.0,4.6,80.7,63239,82.0,70.0,82,24.0,45.0,,14,1,8.5,22,,low,high,Yes,No
37169,NC,Stokes,76.5,4.3,5.0,83.0,50,19.0,4.0,28,36,11.0,24.0,59068.0,78,75.7,3.9,0.4,3.5,90.6,45743,54.0,51.0,74,18.0,37.0,,12,0,8.3,23,10.0,high,high,Yes,No
37171,NC,Surry,75.2,4.5,5.0,89.0,57,20.0,3.0,29,37,37.0,91.0,47114.0,73,68.8,3.7,0.8,11.4,82.9,71683,98.0,64.0,69,27.0,67.0,,13,2,8.2,23,10.0,low,low,Yes,No
37173,NC,Swain,70.6,5.0,5.5,78.0,57,21.0,2.0,31,39,11.0,47.0,47559.0,75,100.0,1.1,0.7,6.5,60.2,14179,18.0,19.0,67,47.0,16.0,,12,0,7.7,26,,low,low,Yes,No
37175,NC,Transylvania,81.0,3.9,4.7,85.0,61,21.0,3.0,26,35,26.0,96.0,56880.0,76,59.6,3.4,0.6,3.4,90.2,34498,31.0,14.0,84,19.0,25.0,,13,1,6.8,20,,high,high,No,No
37177,NC,Tyrrell,78.6,4.8,4.9,,29,29.0,4.0,35,42,,,42260.0,73,100.0,33.9,1.8,10.3,51.4,3774,,,66,35.0,,,17,1,6.0,25,,low,low,Yes,No
37179,NC,Union,80.0,3.5,4.2,93.0,69,8.0,8.0,24,34,167.0,311.0,90920.0,83,27.3,11.8,3.9,11.7,70.6,244562,168.0,108.0,92,11.0,96.0,,11,2,8.7,18,2.0,high,high,No,No
37181,NC,Vance,73.3,4.8,5.0,88.0,51,30.0,3.0,36,42,17.0,96.0,41935.0,58,54.1,50.8,0.9,8.4,38.4,44718,83.0,39.0,74,42.0,65.0,,20,1,8.1,24,11.0,low,low,No,Yes
37183,NC,Wake,81.6,3.1,3.8,89.0,81,8.0,5.0,20,32,970.0,3799.0,88763.0,64,6.1,19.8,8.1,10.3,59.3,1132271,536.0,451.0,93,11.0,379.0,,13,2,10.0,13,5.0,high,high,No,No
37185,NC,Warren,75.5,4.8,5.0,82.0,47,33.0,1.0,34,42,1.0,14.0,42808.0,72,100.0,50.0,0.4,4.1,38.4,19522,35.0,14.0,65,26.0,26.0,,15,1,7.8,25,,low,low,Yes,Yes
37187,NC,Washington,75.0,4.7,5.0,78.0,51,38.0,0.0,34,41,4.0,11.0,38704.0,64,67.8,47.8,0.4,6.0,43.9,11485,20.0,,66,42.0,,,22,0,6.4,24,19.0,low,low,Yes,Yes
37189,NC,Watauga,81.2,4.2,4.8,90.0,77,13.0,3.0,26,33,49.0,240.0,54004.0,61,55.4,1.7,1.2,4.1,91.3,56441,38.0,23.0,84,4.0,25.0,,21,1,6.8,19,,low,high,No,No
37191,NC,Wayne,74.7,4.4,4.8,83.0,62,23.0,10.0,31,39,59.0,275.0,52906.0,63,46.4,31.2,1.3,12.8,52.1,123967,158.0,98.0,84,31.0,97.0,,15,3,7.6,21,7.0,low,low,No,No
37193,NC,Wilkes,76.0,4.5,5.0,88.0,57,20.0,4.0,30,38,28.0,141.0,46830.0,76,72.8,4.3,0.6,6.9,86.8,68043,97.0,58.0,80,37.0,52.0,,13,1,8.0,23,11.0,low,low,Yes,No
37195,NC,Wilson,75.2,4.5,4.9,78.0,53,33.0,3.0,35,40,36.0,155.0,44089.0,60,38.7,39.5,1.2,11.0,46.5,81979,107.0,58.0,76,30.0,51.0,,17,2,7.7,23,9.0,low,low,No,Yes
37197,NC,Yadkin,75.7,4.4,4.9,88.0,57,17.0,5.0,29,35,11.0,34.0,53154.0,76,84.7,3.0,0.6,11.5,83.7,37625,51.0,35.0,76,27.0,28.0,,12,2,8.6,22,15.0,low,low,Yes,No
37199,NC,Yancey,77.9,4.3,5.0,90.0,54,22.0,1.0,29,35,11.0,38.0,48662.0,73,100.0,0.9,0.4,5.3,92.1,18099,23.0,14.0,76,31.0,12.0,,13,1,6.5,22,,low,low,Yes,No
