FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
46097,SD,Miner,78.2,3.2,3.7,,56,15.0,6.0,31,30,1.0,,49824.0,78,100.0,1.0,0.5,3.4,93.4,2202,,,77,,,,12,1,5.8,18,,low,low,Yes,No
46099,SD,Minnehaha,77.6,3.0,3.4,87.0,73,8.0,5.0,29,30,192.0,392.0,64526.0,63,13.6,6.4,2.2,5.4,81.1,196659,132.0,84.0,88,21.0,104.0,47.0,12,2,5.8,16,5.0,high,high,No,No
46101,SD,Moody,78.7,3.3,3.7,,69,11.0,4.0,31,31,2.0,8.0,73264.0,71,100.0,1.2,2.0,4.6,76.7,6525,,,81,14.0,,28.0,10,2,5.8,19,,high,high,Yes,No
46102,SD,Oglala Lakota,62.8,6.7,5.8,3.0,44,42.0,,40,36,4.0,15.0,32195.0,50,,0.3,0.1,4.2,4.7,14070,77.0,,53,65.0,14.0,,50,0,,38,14.0,low,low,No,No
46103,SD,Pennington,78.2,3.2,3.7,81.0,68,14.0,9.0,30,29,121.0,349.0,62214.0,69,20.8,1.3,1.3,5.6,79.7,115926,106.0,27.0,86,32.0,103.0,50.0,12,0,6.7,19,6.0,high,high,No,No
46105,SD,Perkins,77.7,3.3,3.8,,68,25.0,9.0,31,30,1.0,6.0,46786.0,76,100.0,0.5,0.4,1.9,93.3,2832,,,82,18.0,,0.0,8,0,5.2,19,,low,low,Yes,No
46107,SD,Potter,81.9,3.0,3.6,,69,13.0,12.0,29,29,,1.0,57324.0,76,100.0,0.5,1.1,2.6,91.3,2163,,,82,,,,8,0,5.4,18,,high,high,Yes,No
46109,SD,Roberts,74.2,4.3,4.4,,58,25.0,10.0,35,32,5.0,10.0,50673.0,65,100.0,0.7,0.3,4.1,55.7,10331,25.0,,75,43.0,,37.0,12,0,6.8,25,,low,low,Yes,No
46111,SD,Sanborn,77.6,3.1,3.6,,61,17.0,28.0,30,30,,1.0,51952.0,73,100.0,0.2,0.2,3.3,93.8,2322,,,80,,,,5,0,5.8,18,,low,low,Yes,No
46115,SD,Spink,78.5,3.1,3.6,,70,15.0,12.0,31,30,2.0,4.0,53282.0,75,100.0,0.7,0.2,3.6,92.9,6319,,,84,15.0,,19.0,9,0,6.3,18,,low,high,Yes,No
46117,SD,Stanley,91.9,2.7,3.3,,60,11.0,5.0,27,28,4.0,1.0,76413.0,82,42.5,0.6,0.3,2.4,87.0,3121,,,82,20.0,,,4,0,4.8,15,,high,high,No,No
46119,SD,Sully,,3.1,3.6,,81,7.0,22.0,29,29,0.0,,59157.0,87,100.0,0.4,0.2,2.9,92.1,1391,,,77,,,70.0,4,1,5.1,17,,high,high,Yes,No
46121,SD,Todd,64.6,6.8,5.8,73.0,40,49.0,12.0,43,41,3.0,8.0,31256.0,47,100.0,0.5,3.3,4.1,7.6,10313,48.0,,42,92.0,14.0,0.0,25,1,5.1,38,19.0,low,low,Yes,No
46123,SD,Tripp,76.9,3.8,4.1,,54,28.0,12.0,33,31,5.0,24.0,46162.0,73,48.5,0.5,0.4,2.6,79.7,5377,,,79,32.0,,40.0,12,2,5.1,21,,low,low,No,No
46125,SD,Turner,78.0,3.2,3.7,,69,9.0,1.0,31,30,,2.0,62754.0,80,100.0,0.8,0.3,2.3,94.7,8368,21.0,,79,,,13.0,9,1,6.1,18,,high,high,Yes,No
46127,SD,Union,80.0,2.9,3.4,91.0,69,5.0,0.0,27,29,12.0,7.0,82574.0,68,61.4,1.4,1.6,4.1,90.6,16192,,,85,8.0,,23.0,7,1,6.3,16,,high,high,Yes,No
46129,SD,Walworth,79.1,3.2,3.7,,65,21.0,10.0,31,31,6.0,10.0,45288.0,72,36.4,0.4,1.8,2.3,78.6,5336,12.0,,71,35.0,,8.0,11,0,5.7,19,,low,low,No,No
46135,SD,Yankton,79.1,3.2,3.6,97.0,65,12.0,9.0,30,30,23.0,133.0,57075.0,69,34.8,2.0,0.7,5.5,87.3,22742,31.0,,83,23.0,17.0,39.0,11,1,6.4,18,,high,high,No,No
46137,SD,Ziebach,76.9,5.9,5.3,,43,53.0,25.0,42,38,,,31599.0,56,73.5,0.5,0.2,4.0,24.2,2656,,,63,26.0,,0.0,23,0,5.1,33,27.0,low,low,Yes,No
