FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
06083,CA,Santa Barbara,81.7,3.9,4.1,91.0,63,13.0,3.0,24,31,339.0,2622.0,86136.0,52,5.0,1.8,6.0,46.4,43.3,444766,252.0,242.0,90,19.0,151.0,24.0,29,11,8.6,12,6.0,high,high,No,Yes
06085,CA,Santa Clara,84.7,3.0,3.4,90.0,80,7.0,1.0,20,32,2036.0,7599.0,139462.0,56,1.1,2.4,40.1,24.7,29.7,1907105,902.0,693.0,93,9.0,403.0,0.0,23,9,12.9,9,3.0,high,high,No,Yes
06087,CA,Santa Cruz,82.7,3.7,4.1,86.0,71,11.0,5.0,22,30,282.0,2345.0,93015.0,60,12.0,1.0,5.3,34.0,56.7,269925,171.0,156.0,90,10.0,95.0,11.0,27,7,8.3,11,2.0,high,high,No,No
06089,CA,Shasta,75.8,4.3,4.8,89.0,68,18.0,7.0,22,33,132.0,784.0,59108.0,65,29.3,1.1,3.2,10.9,78.7,179027,218.0,120.0,85,20.0,154.0,10.0,22,1,14.8,16,8.0,high,low,No,No
06091,CA,Sierra,81.0,4.2,4.7,,68,14.0,25.0,23,33,1.0,7.0,59422.0,73,99.7,0.4,1.0,12.8,81.9,2920,,,76,,,,17,0,7.4,15,,high,low,Yes,No
06093,CA,Siskiyou,75.9,4.4,4.9,89.0,63,20.0,11.0,24,33,32.0,209.0,49441.0,66,65.8,1.4,1.6,13.4,74.7,43245,71.0,21.0,82,21.0,46.0,3.0,19,1,20.9,16,8.0,low,low,Yes,No
06095,CA,Solano,80.0,3.7,4.1,85.0,65,11.0,4.0,25,36,369.0,1866.0,83678.0,62,3.7,13.6,16.5,27.8,36.3,446935,342.0,236.0,92,15.0,249.0,20.0,21,5,12.9,12,7.0,high,high,No,Yes
06097,CA,Sonoma,82.0,3.6,4.1,84.0,68,9.0,3.0,19,30,506.0,2526.0,87366.0,61,12.4,1.6,4.7,27.6,62.3,489819,308.0,324.0,91,10.0,163.0,18.0,23,5,8.4,11,5.0,high,high,No,No
06099,CA,Stanislaus,77.3,4.4,4.5,87.0,54,17.0,3.0,31,34,366.0,1307.0,64501.0,59,8.0,2.7,6.2,48.3,39.4,550081,579.0,292.0,87,22.0,199.0,11.0,23,9,17.3,14,8.0,high,low,No,Yes
06101,CA,Sutter,78.4,4.4,4.5,87.0,61,16.0,8.0,29,35,77.0,360.0,65791.0,59,14.8,2.2,17.6,32.1,44.1,96385,124.0,40.0,85,19.0,55.0,7.0,19,10,10.3,15,9.0,high,low,No,Yes
06103,CA,Tehama,76.2,4.8,5.0,87.0,60,17.0,10.0,29,34,32.0,114.0,61571.0,66,51.5,0.8,1.5,26.6,66.5,64494,99.0,15.0,80,26.0,63.0,12.0,23,3,10.6,17,,high,low,No,No
06105,CA,Trinity,74.6,4.6,5.1,87.0,59,26.0,8.0,25,35,4.0,53.0,45113.0,69,100.0,0.6,1.9,7.6,81.0,12216,41.0,,71,25.0,25.0,25.0,20,1,11.3,17,,low,low,Yes,No
06107,CA,Tulare,77.8,5.0,4.7,90.0,49,23.0,5.0,33,35,202.0,1407.0,62058.0,57,15.5,1.3,4.1,66.0,27.1,468680,568.0,165.0,82,30.0,219.0,15.0,27,13,17.0,15,10.0,high,low,No,Yes
06109,CA,Tuolumne,78.3,4.0,4.6,87.0,62,13.0,6.0,23,33,38.0,125.0,63336.0,74,49.0,2.0,1.5,13.2,79.0,54515,49.0,28.0,84,14.0,39.0,24.0,20,1,14.9,15,,high,low,No,No
06111,CA,Ventura,82.3,3.6,3.9,89.0,66,12.0,2.0,22,33,675.0,3645.0,90961.0,63,3.1,1.8,8.0,43.4,44.3,841387,486.0,461.0,90,14.0,286.0,16.0,23,9,10.2,11,6.0,high,high,No,Yes
06113,CA,Yolo,81.4,3.9,4.2,89.0,72,11.0,3.0,24,31,273.0,863.0,80668.0,51,6.9,2.5,15.2,32.1,45.4,219728,154.0,79.0,90,7.0,61.0,8.0,24,6,12.9,12,5.0,high,high,No,No
06115,CA,Yuba,76.3,4.4,4.6,81.0,63,19.0,11.0,25,35,17.0,191.0,56278.0,61,26.2,3.7,7.6,29.7,52.8,80160,94.0,43.0,86,27.0,62.0,12.0,23,5,13.0,15,7.0,high,low,No,No
