FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
41051,OR,Multnomah,79.4,3.6,4.3,78.0,78,12.0,2.0,21,31,1191.0,7901.0,74707.0,54,1.3,5.6,8.1,12.2,68.8,815637,429.0,618.0,90,14.0,419.0,19.0,21,4,7.5,15,6.0,high,high,No,No
41053,OR,Polk,80.4,3.9,4.6,81.0,67,12.0,8.0,26,34,52.0,265.0,66973.0,65,19.9,0.9,2.1,14.9,76.7,87744,74.0,25.0,88,12.0,41.0,33.0,18,2,9.5,16,10.0,high,high,No,No
41055,OR,Sherman,81.7,4.2,4.9,,61,18.0,18.0,26,34,1.0,,62271.0,69,100.0,0.2,0.8,5.9,89.1,1801,,,81,,,0.0,15,0,7.4,18,,high,high,Yes,No
41057,OR,Tillamook,78.8,4.2,4.8,89.0,57,16.0,1.0,26,35,19.0,81.0,57533.0,70,69.6,0.5,1.0,10.7,83.8,27442,32.0,13.0,86,22.0,19.0,56.0,18,2,6.6,17,16.0,high,low,Yes,No
41059,OR,Umatilla,77.7,4.6,4.8,79.0,56,13.0,12.0,32,36,36.0,337.0,62560.0,65,29.1,0.9,1.2,27.9,65.0,77752,85.0,24.0,81,29.0,66.0,39.0,18,5,9.9,18,7.0,high,high,No,No
41061,OR,Union,78.3,4.3,5.0,85.0,62,15.0,4.0,26,35,23.0,96.0,58779.0,66,42.1,0.7,1.3,5.1,88.2,26551,27.0,16.0,81,15.0,19.0,40.0,15,0,7.0,18,,high,low,No,No
41063,OR,Wallowa,82.0,4.1,4.8,,62,16.0,11.0,25,35,11.0,20.0,51506.0,72,100.0,0.4,0.5,3.9,92.2,7181,11.0,,78,9.0,,23.0,16,1,6.7,17,,low,low,Yes,No
41065,OR,Wasco,77.6,4.3,4.8,75.0,57,16.0,12.0,27,35,26.0,158.0,55519.0,64,33.1,0.6,1.0,20.0,72.8,26403,19.0,12.0,82,25.0,21.0,34.0,16,4,7.8,17,13.0,high,low,No,No
41067,OR,Washington,82.6,3.4,4.0,87.0,76,7.0,2.0,21,31,543.0,2833.0,85385.0,61,5.6,2.3,12.0,17.3,63.9,603514,242.0,162.0,93,10.0,237.0,20.0,17,4,8.1,12,6.0,high,high,No,No
41069,OR,Wheeler,,4.6,5.2,39.0,73,26.0,51.0,29,36,0.0,3.0,43367.0,75,100.0,0.3,0.9,6.1,86.9,1387,,,75,,,0.0,16,0,6.4,20,,low,low,Yes,No
41071,OR,Yamhill,80.0,4.0,4.6,87.0,65,10.0,3.0,25,33,65.0,511.0,68266.0,70,22.6,0.9,1.9,16.3,76.7,107664,90.0,33.0,86,12.0,62.0,30.0,18,3,9.3,17,8.0,high,high,No,No
