FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
30053,MT,Lincoln,78.7,4.5,5.1,94.0,52,28.0,3.0,25,35,16.0,48.0,42501.0,80,79.8,0.4,0.4,3.4,92.2,20343,34.0,,78,21.0,27.0,36.0,17,1,14.6,20,,low,low,Yes,No
30055,MT,McCone,,3.9,4.7,,66,16.0,13.0,23,33,0.0,,46755.0,83,100.0,0.6,0.4,1.9,93.9,1648,,,79,,,,13,1,5.8,19,,low,low,Yes,No
30057,MT,Madison,81.4,3.6,4.3,,73,13.0,10.0,20,33,6.0,7.0,58201.0,77,100.0,0.4,0.5,4.5,92.3,8959,11.0,,79,12.0,,17.0,13,0,5.2,15,,high,high,Yes,No
30059,MT,Meagher,82.5,4.0,4.7,,56,22.0,41.0,23,33,2.0,3.0,43666.0,86,100.0,0.4,0.4,2.0,95.0,1831,,,72,,,,6,0,4.9,19,,low,low,Yes,No
30061,MT,Mineral,80.1,4.6,5.1,,58,22.0,9.0,26,35,2.0,10.0,57169.0,78,100.0,0.6,0.7,3.1,91.3,4544,,,69,26.0,,15.0,11,0,9.1,22,,high,high,Yes,No
30063,MT,Missoula,79.8,3.7,4.4,85.0,77,12.0,5.0,18,32,124.0,623.0,63409.0,59,22.3,0.5,2.0,3.7,88.6,121630,105.0,49.0,89,10.0,107.0,42.0,18,0,9.7,16,4.0,high,high,No,No
30065,MT,Musselshell,77.2,4.4,5.0,,49,25.0,13.0,26,37,,2.0,50533.0,73,100.0,0.7,1.4,4.1,89.9,4669,13.0,,76,22.0,,,19,0,6.0,21,,low,low,Yes,No
30067,MT,Park,79.9,3.8,4.5,91.0,75,12.0,12.0,20,32,19.0,51.0,56657.0,69,47.7,0.4,0.5,3.2,93.0,16760,23.0,,85,9.0,19.0,,14,0,5.1,17,,high,high,No,No
30069,MT,Petroleum,,3.8,4.5,,78,29.0,30.0,22,32,0.0,0.0,38661.0,66,100.0,0.2,0.0,3.6,93.8,500,,,87,,,,8,0,5.8,17,,low,low,Yes,No
30071,MT,Phillips,76.0,4.4,5.0,,62,22.0,13.0,26,36,1.0,4.0,46821.0,80,100.0,0.2,0.3,3.5,82.7,3919,,,74,26.0,,13.0,8,0,5.8,21,,low,low,Yes,No
