FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
22107,LA,Tensas,73.1,6.0,6.4,,30,51.0,39.0,45,45,,6.0,33294.0,70,100.0,54.2,0.2,2.6,41.5,4178,13.0,,55,40.0,,,16,0,8.8,30,,low,low,Yes,Yes
22109,LA,Terrebonne,75.1,5.0,5.8,92.0,49,20.0,11.0,36,37,47.0,260.0,55402.0,72,20.6,19.0,1.1,5.3,66.3,109859,126.0,120.0,81,34.0,97.0,,13,1,7.2,24,6.0,high,high,No,No
22111,LA,Union,74.5,4.7,5.6,86.0,32,37.0,15.0,34,39,3.0,29.0,42342.0,81,82.9,24.3,0.3,5.1,69.1,22170,33.0,,58,39.0,22.0,,9,1,9.8,23,,low,low,Yes,No
22113,LA,Vermilion,76.1,4.8,5.8,92.0,46,22.0,4.0,34,37,22.0,33.0,52709.0,74,54.6,14.1,2.2,3.7,78.3,59378,72.0,37.0,83,35.0,49.0,,11,1,9.4,24,10.0,low,high,No,No
22115,LA,Vernon,74.2,4.6,5.4,95.0,56,21.0,22.0,33,40,16.0,82.0,55124.0,53,49.9,13.6,2.0,9.7,69.9,47894,72.0,20.0,81,53.0,40.0,,13,0,9.9,23,10.0,low,high,No,No
22117,LA,Washington,71.0,5.3,6.0,81.0,40,36.0,4.0,41,39,7.0,74.0,38604.0,71,66.7,30.2,0.3,2.7,65.1,45773,85.0,122.0,71,40.0,44.0,,15,2,9.0,27,20.0,low,low,Yes,No
22119,LA,Webster,72.9,5.5,6.1,82.0,54,28.0,19.0,37,41,23.0,96.0,41747.0,66,53.0,34.0,0.5,2.2,61.5,37943,61.0,,54,42.0,45.0,,16,0,10.1,26,10.0,low,low,No,No
22121,LA,West Baton Rouge,77.1,4.2,5.2,87.0,61,20.0,7.0,31,38,5.0,18.0,62919.0,75,30.5,40.0,0.7,3.5,54.4,26792,45.0,21.0,87,25.0,25.0,,13,0,9.3,21,,high,high,No,No
22123,LA,West Carroll,74.4,5.2,6.0,98.0,35,30.0,2.0,37,41,4.0,4.0,38513.0,77,100.0,16.0,0.3,4.2,77.9,10646,23.0,,52,38.0,10.0,,8,0,8.8,26,21.0,low,low,Yes,No
22125,LA,West Feliciana,77.9,4.0,4.8,98.0,48,19.0,15.0,31,40,11.0,15.0,58499.0,73,100.0,44.0,0.9,1.7,52.4,15465,16.0,19.0,69,19.0,13.0,,13,0,9.2,21,,high,high,Yes,No
22127,LA,Winn,73.8,4.9,5.7,88.0,37,28.0,6.0,36,41,8.0,4.0,42991.0,67,64.9,30.7,0.3,2.0,64.5,13839,23.0,,75,38.0,13.0,,9,0,9.6,25,,low,low,Yes,No
