FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
38071,ND,Ramsey,76.8,3.5,3.6,88.0,76,17.0,5.0,29,33,11.0,50.0,57984.0,60,35.0,0.9,1.0,3.5,82.0,11388,13.0,,77,33.0,,,9,0,6.7,18,,high,high,No,No
38073,ND,Ransom,76.6,3.4,3.6,,58,11.0,2.0,30,32,2.0,2.0,65039.0,70,100.0,0.9,1.0,2.7,93.1,5173,,,76,10.0,,,6,0,6.7,19,,high,high,Yes,No
38075,ND,Renville,78.6,3.2,3.5,,57,7.0,14.0,28,33,,1.0,67054.0,84,100.0,0.6,0.3,2.2,94.0,2283,,,89,,,,8,0,5.3,17,,high,high,Yes,No
38077,ND,Richland,80.2,3.5,3.6,90.0,72,11.0,5.0,28,33,8.0,3.0,65530.0,70,52.0,0.9,0.7,3.6,90.4,16156,14.0,,83,8.0,,,9,0,7.0,18,,high,high,No,No
38079,ND,Rolette,71.4,5.5,4.8,81.0,69,27.0,5.0,38,38,8.0,18.0,45178.0,72,100.0,0.4,0.2,2.3,17.9,14165,34.0,,70,53.0,19.0,,14,0,6.6,31,26.0,low,low,Yes,No
38081,ND,Sargent,80.5,3.2,3.4,,66,10.0,2.0,29,32,,,68769.0,73,100.0,2.1,1.0,3.2,90.6,3913,,,87,,,,5,0,6.7,18,,high,high,Yes,No
38083,ND,Sheridan,,3.8,3.9,,62,28.0,29.0,33,34,0.0,,46424.0,81,100.0,0.0,0.5,1.7,94.0,1275,,,63,,,,11,0,6.1,21,,low,low,Yes,No
38085,ND,Sioux,65.2,6.3,5.2,,45,33.0,24.0,43,41,,4.0,36182.0,49,100.0,0.5,0.2,5.6,11.7,4173,11.0,,67,59.0,,,22,0,5.9,34,31.0,low,low,Yes,No
38087,ND,Slope,,3.3,3.4,,67,23.0,21.0,29,32,0.0,0.0,53330.0,83,100.0,1.1,0.0,4.4,92.2,747,,,79,,,,5,0,5.1,18,,low,low,Yes,No
38089,ND,Stark,79.8,3.3,3.5,92.0,64,9.0,6.0,30,33,19.0,59.0,66105.0,63,27.3,2.8,1.6,6.2,86.2,32107,38.0,17.0,84,26.0,20.0,,12,1,5.7,19,,high,high,No,No
38091,ND,Steele,86.0,3.0,3.3,,75,13.0,12.0,25,31,0.0,,68163.0,80,100.0,0.4,0.2,2.4,94.9,1890,,,80,,,,6,0,6.5,16,,high,high,Yes,No
38093,ND,Stutsman,78.9,3.5,3.6,86.0,68,11.0,6.0,32,31,19.0,86.0,59948.0,62,27.6,1.7,0.9,2.9,91.4,20498,19.0,,78,16.0,14.0,,10,0,6.6,19,,high,high,No,No
38095,ND,Towner,77.4,3.7,3.7,,68,17.0,8.0,32,33,,7.0,57509.0,73,100.0,0.3,0.6,3.0,90.1,2108,,,68,,,,7,3,6.5,20,,high,high,Yes,No
38097,ND,Traill,79.3,3.1,3.4,,77,8.0,2.0,27,31,3.0,1.0,70384.0,73,100.0,0.7,0.5,3.6,92.0,7959,,,79,10.0,,,9,0,7.0,17,,high,high,Yes,No
38099,ND,Walsh,78.4,3.7,3.6,77.0,59,12.0,5.0,33,34,4.0,3.0,57557.0,77,62.1,0.7,1.0,12.1,83.2,10437,13.0,,75,23.0,10.0,,8,2,7.1,18,,high,high,Yes,No
38101,ND,Ward,78.7,3.2,3.3,87.0,69,9.0,7.0,28,34,50.0,165.0,64346.0,59,21.9,4.7,1.8,6.7,81.6,68466,51.0,42.0,88,21.0,48.0,,14,0,5.8,18,,high,high,No,No
38103,ND,Wells,79.4,3.4,3.6,,70,14.0,10.0,29,32,4.0,,56827.0,75,100.0,0.3,0.3,1.3,96.0,3709,,,81,,,,7,0,6.4,18,,high,high,Yes,No
38105,ND,Williams,77.9,3.2,3.3,79.0,61,9.0,5.0,30,34,21.0,51.0,79483.0,53,32.5,5.2,1.2,9.9,76.5,38700,53.0,17.0,80,32.0,21.0,,11,1,6.1,18,,high,high,No,No
