FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
39137,OH,Putnam,79.8,4.0,5.0,95.0,72,6.0,5.0,28,39,19.0,20.0,72299.0,82,84.7,0.4,0.3,6.7,91.9,33654,29.0,,85,14.0,,19.0,7,1,9.1,19,,high,high,Yes,No
39139,OH,Richland,75.6,4.6,5.4,81.0,54,18.0,14.0,33,40,60.0,515.0,52295.0,67,32.1,9.2,0.8,2.1,85.3,120891,83.0,172.0,80,33.0,77.0,50.0,11,0,8.9,25,10.0,low,low,No,No
39141,OH,Ross,74.1,4.8,5.6,84.0,52,19.0,6.0,33,44,45.0,377.0,49543.0,71,58.7,5.5,0.5,1.4,89.6,76420,84.0,134.0,81,34.0,46.0,43.0,13,0,8.8,27,8.0,low,low,No,No
39143,OH,Sandusky,76.4,4.4,5.2,94.0,58,14.0,3.0,29,38,29.0,75.0,60455.0,72,44.1,3.0,0.5,10.5,83.5,58351,78.0,45.0,80,27.0,30.0,79.0,11,1,9.1,22,6.0,high,high,No,No
39145,OH,Scioto,70.7,5.2,5.9,85.0,46,27.0,3.0,35,45,44.0,471.0,44297.0,67,54.3,2.6,0.4,1.5,93.0,74347,86.0,235.0,76,35.0,53.0,34.0,15,0,7.1,29,10.0,low,low,No,No
39147,OH,Seneca,76.9,4.5,5.4,95.0,58,13.0,8.0,30,40,19.0,81.0,58129.0,73,47.5,2.3,0.8,5.5,89.0,54938,43.0,51.0,82,22.0,35.0,44.0,11,0,9.1,23,4.0,high,high,No,No
39149,OH,Shelby,76.5,4.3,5.3,87.0,59,12.0,4.0,28,40,21.0,44.0,67582.0,71,51.1,2.2,1.2,1.6,92.4,48337,49.0,43.0,86,25.0,17.0,28.0,9,1,9.6,23,,high,high,No,No
39151,OH,Stark,76.5,4.4,5.3,86.0,64,18.0,9.0,28,40,295.0,1154.0,57364.0,68,13.5,7.9,1.0,2.3,85.9,369772,247.0,313.0,84,23.0,261.0,28.0,11,0,10.0,23,6.0,high,low,No,No
39153,OH,Summit,76.8,4.2,5.0,82.0,69,16.0,8.0,28,39,527.0,1720.0,60715.0,66,3.9,14.9,4.2,2.4,75.8,538866,301.0,570.0,85,19.0,417.0,32.0,13,2,9.1,21,5.0,high,high,No,No
39155,OH,Trumbull,75.2,4.7,5.6,84.0,53,29.0,11.0,32,45,95.0,363.0,48929.0,70,27.3,8.4,0.6,2.0,86.7,196800,133.0,317.0,79,26.0,188.0,28.0,13,0,7.6,27,11.0,low,low,No,No
39157,OH,Tuscarawas,76.6,4.6,5.5,83.0,49,14.0,3.0,30,40,35.0,160.0,58256.0,71,41.6,0.8,0.4,3.4,93.7,91776,77.0,57.0,78,30.0,47.0,29.0,12,1,9.0,24,5.0,high,high,No,No
39159,OH,Union,78.9,3.7,4.8,90.0,72,5.0,8.0,26,38,31.0,85.0,92198.0,80,50.0,2.6,5.4,2.2,88.0,60021,33.0,34.0,90,11.0,16.0,20.0,10,0,9.5,19,,high,high,No,No
39161,OH,Van Wert,77.4,4.5,5.4,91.0,64,10.0,7.0,30,40,12.0,31.0,57863.0,78,50.7,1.1,0.3,4.0,93.1,28159,20.0,18.0,80,22.0,,38.0,10,1,9.3,23,13.0,high,low,No,No
39163,OH,Vinton,72.4,5.2,6.0,78.0,50,25.0,2.0,39,43,2.0,13.0,49778.0,76,100.0,0.6,0.3,1.0,96.2,12972,25.0,18.0,67,28.0,13.0,65.0,15,0,8.2,29,,low,low,Yes,No
39165,OH,Warren,79.2,3.5,4.5,86.0,74,6.0,6.0,23,36,220.0,606.0,90600.0,78,17.3,3.5,6.7,3.1,84.7,238412,121.0,148.0,93,9.0,95.0,27.0,9,1,10.4,17,5.0,high,high,No,No
39167,OH,Washington,76.7,4.5,5.5,88.0,58,20.0,4.0,31,41,46.0,119.0,53450.0,74,56.6,1.3,0.7,1.2,94.8,59652,54.0,40.0,76,22.0,31.0,28.0,11,0,8.7,24,,low,low,No,No
39169,OH,Wayne,77.5,4.4,5.4,87.0,54,12.0,5.0,30,39,58.0,426.0,67708.0,74,51.0,1.5,1.1,2.1,93.6,115694,115.0,70.0,82,13.0,50.0,38.0,13,1,9.3,23,6.0,high,high,No,No
39171,OH,Williams,77.1,4.4,5.3,87.0,60,15.0,10.0,30,40,17.0,31.0,52458.0,76,63.6,1.2,0.6,5.0,91.9,36565,49.0,23.0,83,25.0,23.0,46.0,10,0,8.9,24,,low,low,Yes,No
39173,OH,Wood,78.3,4.1,5.0,89.0,72,9.0,8.0,28,37,92.0,257.0,67865.0,65,29.5,2.6,1.9,6.0,87.5,131113,90.0,71.0,88,9.0,52.0,58.0,13,0,9.5,20,,high,high,No,No
39175,OH,Wyandot,76.7,4.4,5.3,93.0,58,9.0,2.0,30,39,5.0,13.0,63516.0,71,57.4,0.4,0.8,3.3,94.5,21711,28.0,13.0,82,19.0,11.0,45.0,9,1,9.1,24,,high,high,No,No
