FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
26063,MI,Huron,77.4,4.5,5.5,89.0,60,14.0,8.0,27,38,17.0,44.0,53616.0,81,89.5,0.6,0.7,2.7,94.8,30653,34.0,13.0,75,15.0,20.0,24.0,10,0,8.0,22,10.0,low,high,Yes,No
26065,MI,Ingham,77.6,4.2,5.0,77.0,77,15.0,14.0,26,39,307.0,1228.0,62711.0,59,13.2,11.7,6.7,8.2,69.1,290609,164.0,308.0,85,13.0,148.0,24.0,18,2,9.0,17,3.0,high,high,No,No
26067,MI,Ionia,78.4,4.4,5.3,82.0,59,11.0,7.0,27,38,17.0,93.0,58371.0,76,60.5,4.5,0.5,5.1,87.9,64553,62.0,29.0,83,23.0,27.0,28.0,13,1,8.7,22,10.0,high,high,Yes,No
26069,MI,Iosco,74.8,4.8,5.6,77.0,56,24.0,5.0,29,39,11.0,51.0,43450.0,81,58.9,0.8,0.8,2.6,93.2,25140,29.0,25.0,79,36.0,18.0,37.0,12,0,7.3,24,,low,low,No,No
26071,MI,Iron,74.7,4.7,5.6,,54,23.0,6.0,28,39,7.0,13.0,45098.0,83,72.9,0.5,0.5,2.4,93.8,11066,14.0,,72,26.0,,29.0,11,0,5.5,23,,low,low,Yes,No
26073,MI,Isabella,77.8,4.9,5.6,78.0,66,17.0,5.0,29,38,31.0,204.0,53607.0,63,46.6,2.5,1.7,4.3,85.2,69504,52.0,28.0,79,8.0,26.0,37.0,19,0,7.8,22,4.0,low,high,No,No
26075,MI,Jackson,76.5,4.4,5.3,78.0,61,17.0,11.0,28,39,70.0,489.0,57267.0,74,41.8,7.7,0.9,3.8,84.4,156920,118.0,45.0,84,24.0,121.0,35.0,13,0,8.9,23,8.0,high,high,No,No
26077,MI,Kalamazoo,78.6,4.0,5.0,78.0,77,14.0,8.0,24,39,265.0,1170.0,63279.0,64,17.5,11.4,2.8,5.4,76.7,265988,193.0,150.0,89,18.0,138.0,61.0,13,1,8.5,17,6.0,high,high,No,No
26079,MI,Kalkaska,75.7,4.8,5.7,81.0,52,19.0,2.0,29,40,5.0,13.0,52903.0,85,84.4,0.7,0.6,2.2,93.6,18003,22.0,,78,27.0,12.0,14.0,14,0,6.8,24,13.0,low,high,Yes,No
26081,MI,Kent,79.4,4.0,4.8,83.0,72,13.0,4.0,23,36,609.0,2662.0,65012.0,70,15.7,9.8,3.4,11.1,72.8,658708,430.0,297.0,88,19.0,246.0,32.0,13,3,8.8,17,7.0,high,high,No,No
26083,MI,Keweenaw,79.3,4.0,5.0,,56,17.0,7.0,23,37,,1.0,49890.0,89,100.0,0.5,0.1,1.5,96.2,2119,,,76,,,0.0,13,0,5.6,19,,low,low,Yes,No
26085,MI,Lake,75.7,5.4,6.0,,46,33.0,1.0,33,42,1.0,8.0,39971.0,83,100.0,7.2,0.3,2.7,86.0,11587,13.0,,68,36.0,,79.0,17,0,7.0,26,,low,low,Yes,No
26087,MI,Lapeer,77.6,4.3,5.2,89.0,61,11.0,2.0,27,38,31.0,137.0,68959.0,85,77.3,1.1,0.7,5.0,91.4,87635,68.0,51.0,84,12.0,55.0,15.0,13,1,8.9,21,11.0,high,high,Yes,No
26089,MI,Leelanau,82.3,3.5,4.6,73.0,74,12.0,1.0,20,37,8.0,12.0,77687.0,89,91.3,0.5,0.6,4.3,90.2,21743,20.0,,88,9.0,11.0,10.0,12,1,6.8,15,,high,high,Yes,No
26091,MI,Lenawee,77.7,4.3,5.1,85.0,60,12.0,10.0,27,39,22.0,250.0,58849.0,78,51.8,2.4,0.5,8.5,86.2,97808,96.0,75.0,83,20.0,46.0,28.0,12,1,8.0,20,8.0,high,high,No,No
26093,MI,Livingston,80.8,3.6,4.7,91.0,75,6.0,4.0,20,34,93.0,403.0,87686.0,85,36.9,0.6,1.0,2.7,94.0,192335,122.0,109.0,90,5.0,79.0,12.0,10,0,9.3,16,4.0,high,high,No,No
26095,MI,Luce,77.0,4.7,5.3,,58,29.0,11.0,29,41,7.0,9.0,48764.0,80,51.4,11.1,0.2,1.8,77.5,6126,,,74,28.0,,60.0,11,0,6.4,23,,low,low,No,No
26097,MI,Mackinac,78.0,4.7,5.6,,54,22.0,14.0,27,41,8.0,19.0,48480.0,73,77.2,3.2,1.0,2.3,72.5,10839,10.0,,78,15.0,,17.0,15,1,7.0,23,,low,low,Yes,No
26099,MI,Macomb,77.4,4.1,5.1,85.0,69,13.0,6.0,27,38,476.0,1843.0,64870.0,74,2.8,12.8,4.4,2.8,77.2,870791,408.0,928.0,88,11.0,479.0,16.0,14,2,7.8,20,7.0,high,high,No,No
26101,MI,Manistee,76.9,4.4,5.3,58.0,57,19.0,2.0,26,39,12.0,35.0,53488.0,85,61.2,3.3,0.4,3.7,88.5,24738,25.0,27.0,81,30.0,23.0,27.0,12,0,6.1,21,,low,high,Yes,No
26103,MI,Marquette,78.7,4.2,5.1,85.0,75,14.0,5.0,23,38,78.0,287.0,52793.0,72,41.5,1.5,0.8,1.7,92.1,65834,33.0,31.0,81,9.0,40.0,30.0,14,0,6.1,20,9.0,low,high,No,No
26105,MI,Mason,77.9,4.4,5.3,83.0,59,19.0,9.0,26,38,22.0,96.0,52571.0,76,62.7,0.8,0.8,4.7,91.1,29164,40.0,20.0,78,22.0,15.0,49.0,12,0,7.0,21,12.0,low,high,Yes,No
26107,MI,Mecosta,78.1,4.7,5.6,76.0,59,19.0,15.0,27,39,23.0,63.0,52949.0,74,66.7,2.6,0.9,2.6,91.1,43907,32.0,,77,13.0,20.0,38.0,15,0,7.6,22,6.0,low,high,Yes,No
26109,MI,Menominee,78.7,4.5,5.5,81.0,60,17.0,5.0,27,38,6.0,29.0,53031.0,78,64.3,0.6,0.5,2.1,92.5,22608,21.0,,77,21.0,24.0,26.0,10,0,6.3,22,,low,high,Yes,No
26111,MI,Midland,80.4,3.9,4.9,83.0,74,12.0,5.0,22,37,84.0,234.0,65249.0,77,42.8,1.4,2.3,3.1,91.0,83441,66.0,36.0,85,11.0,31.0,15.0,10,0,8.1,18,7.0,high,high,No,No
26113,MI,Missaukee,78.5,4.7,5.6,85.0,55,18.0,2.0,28,40,3.0,6.0,51030.0,80,100.0,0.5,0.7,3.3,93.7,15152,17.0,,81,28.0,,28.0,14,0,5.4,23,11.0,low,low,Yes,No
26115,MI,Monroe,77.4,4.2,5.2,87.0,65,12.0,3.0,25,39,50.0,261.0,69182.0,81,37.6,2.6,0.7,3.8,90.8,150568,144.0,139.0,84,17.0,79.0,28.0,12,0,9.6,21,5.0,high,high,No,No
26117,MI,Montcalm,76.9,4.6,5.5,57.0,53,18.0,1.0,27,44,25.0,159.0,52589.0,80,84.6,2.3,0.4,3.7,91.5,63476,84.0,28.0,78,25.0,40.0,32.0,13,0,8.2,23,9.0,low,high,Yes,No
26119,MI,Montmorency,75.1,4.8,5.7,,51,26.0,1.0,29,39,7.0,16.0,43350.0,86,100.0,0.6,0.3,1.5,95.1,9337,11.0,,75,25.0,13.0,22.0,13,0,6.9,24,,low,low,Yes,No
26121,MI,Muskegon,76.2,4.6,5.4,80.0,59,18.0,17.0,30,41,102.0,402.0,58445.0,76,23.3,13.5,0.7,6.0,76.1,173883,157.0,157.0,81,29.0,128.0,38.0,13,0,8.2,23,9.0,high,high,No,No
26123,MI,Newaygo,77.6,4.7,5.5,86.0,55,17.0,2.0,29,40,20.0,103.0,51122.0,84,83.8,1.0,0.5,6.0,90.2,49348,78.0,16.0,76,25.0,42.0,35.0,15,1,7.8,22,5.0,low,low,Yes,No
26125,MI,Oakland,79.9,3.5,4.4,88.0,82,8.0,4.0,20,38,1823.0,4847.0,82849.0,71,4.8,13.6,8.3,4.6,71.2,1253459,449.0,556.0,91,8.0,518.0,11.0,13,2,8.2,14,5.0,high,high,No,No
